id,comment_text,TOXICITY@6,SEVERE_TOXICITY@2,IDENTITY_ATTACK,INSULT,PROFANITY,SEXUALLY_EXPLICIT,THREAT,FLIRTATION,TOXICITY@5,SEVERE_TOXICITY@1,ATTACK_ON_AUTHOR,ATTACK_ON_COMMENTER,INCOHERENT,INFLAMMATORY,LIKELY_TO_REJECT,OBSCENE,SPAM,UNSUBSTANTIAL
dd4d05db61d15d7e,"Re:Uploading 

[#Uploading ReUploading]

See Wikipedia:Files for upload",0.08,0.05,0.08,0.07,0.10,0.14,0.24,0.36,0.02,0.01,0.00,0.05,0.79,0.04,0.87,0.11,0.96,0.61
95738884b6f99dd4,"Woop is used if w00t is needed to be expresed sarcastically, atleast, that's the way it is with the people I speak to.",0.10,0.03,0.08,0.08,0.04,0.05,0.18,0.22,0.11,0.02,0.08,0.57,0.79,0.42,0.55,0.41,0.10,0.74
3d1ec1756fab72f5,"""
 Hey thanks! That's really appreciated. Won'tCope """,0.07,0.03,0.10,0.08,0.06,0.04,0.07,0.24,0.03,0.01,0.23,0.59,0.74,0.19,0.67,0.30,0.34,0.81
a2141dfef4577722,"Sorry, but that is not a fact because they already said it is not, as well as Madonna and her official web site.",0.13,0.11,0.26,0.19,0.12,0.29,0.31,0.55,0.07,0.01,0.07,0.22,0.70,0.20,0.39,0.08,0.21,0.65
4fa9eaf34d9c3d8c,"The system admin has removed the block now. It is my understanding this ip did once belong exclusivley to willetton SHS, however last year the education dpt changed the way schools access the internet to put all users through the one proxy so they could maintain a site filter accross all schools, since not all had the funding to implement filters of their own. - WSHS student",0.21,0.14,0.28,0.17,0.11,0.14,0.31,0.40,0.04,0.01,0.00,0.01,0.97,0.12,0.49,0.06,0.94,0.17
7b2cd99b90d19888,and what do you think about Template:Snow_Patrol?,0.09,0.04,0.10,0.08,0.07,0.13,0.13,0.23,0.07,0.01,0.10,0.61,0.70,0.20,0.69,0.41,0.10,0.82
12e53946cbef6255,"""

What's wrong with parasuicide? It's not that obscure at all, and it seems to me to be the most accurate term (although I admit that the wording in my edit was somewhat sloppy). """"fit of despondency"""" """"half hearted suicide bid"""" and """"returning to his senses"""" just sound unencyclopaedic to me. 79.97.92.28  """,0.26,0.12,0.25,0.23,0.17,0.17,0.58,0.41,0.21,0.06,0.20,0.06,0.43,0.14,0.41,0.36,0.12,0.41
57ca5b49eddd807a,"""And the modern examples now are supported:

+ Numbers           0 1 2 3 4 5 6 7 8 9
    
{| class=""""wikitable"""" style=""""text-align:center;""""
|+ Latin alphabet
|-
|      
|   
|  
|   
|  
| 
|  
|  
|  
|-
| A, a; @
| B, b
| C, c
| D, d
| E, e
| F, f
| G, g
| H, h
| I, i
|-
|    
|     
|    
|     
|    
| 
|  
| 
|  
|-
| J, j
| K, k
| L, l
| M, m
| N, n
| Ñ, ñ
| O, o
| P, p
| Q, q
|-
|   
|   
|    
|  
|    
|     
|  
|    
|   
|-
| R, r
| [[S|S, s",0.10,0.08,0.11,0.07,0.10,0.09,0.32,0.35,0.05,0.08,0.00,0.02,0.94,0.06,0.90,0.19,0.94,0.17
6c8949b4c85d7837,"""

 Child's Play 3 

Since the case is back in the news again, it is a good time to put to rest the tired old tabloid cliché that the killers were inspired by Child's Play 3. This was rejected by Merseyside Police and the Home Office, but it did not stop the tabloids from having a field day calling for the film to be banned. (talk to me) """,0.29,0.11,0.17,0.25,0.18,0.14,0.27,0.38,0.24,0.12,0.35,0.03,0.63,0.38,0.22,0.08,0.12,0.63
438ceb99ee8c0f50,OWN PAGE HOWEVER I LIKE IT,0.11,0.09,0.09,0.10,0.09,0.16,0.21,0.46,0.04,0.01,0.06,0.04,0.74,0.05,0.84,0.03,0.53,0.91
1b32076dd9137dfb,"""TAB
(edit conflict) I agree 200% about the dangerous B and W nature of cats and infonboxes as I result I usually simply do not get involved with editing them etc. Despite this(!) I have just removed another one cat: """"Critics of Religions"""" or something similar. I've read several bios and I have seen no criticism of religions either specifically or generally that would justify this in a BLP article. But """"Religious Skeptic"""" is probably okay, don't you agree?   """,0.25,0.12,0.40,0.27,0.17,0.13,0.33,0.33,0.15,0.06,0.31,0.04,0.58,0.27,0.33,0.21,0.23,0.38
8d2ae3d227dda99a,"Ad article: Wonderware 

Wonderware looks like a blatant ad article. Only one person has updated it.",0.10,0.02,0.05,0.07,0.04,0.05,0.04,0.11,0.13,0.02,0.87,0.06,0.48,0.30,0.91,0.41,0.16,0.73
654089643faa4aa4,"The bot will remove the tag on the next run, or you can do it yourself. Talk",0.10,0.05,0.05,0.07,0.05,0.08,0.26,0.15,0.16,0.04,0.05,0.29,0.84,0.22,0.57,0.34,0.56,0.69
9ec923a88a1eae10,"Partly to Blame
Many people believe that James was partly responsible for his own death, afterall, he was stoned and half cut when they found him by the railway line.",0.17,0.06,0.14,0.14,0.10,0.03,0.31,0.11,0.24,0.08,0.04,0.23,0.59,0.81,0.67,0.26,0.02,0.56
8c7a107f4a7c1651,"Unblock 

We don't understand. Please help.",0.07,0.04,0.09,0.07,0.05,0.13,0.17,0.23,0.05,0.01,0.30,0.91,0.45,0.19,0.84,0.01,0.12,0.82
888f736bed16ce79,"Iraniyar is 12th century AD , unncessarily he has been quoted as 8th century AD to advance date. Iraniar quoted three sangam dates. The last being 10th century AD. so he cannot be before 10th century,he is generally accepted as 12th century, why put him as 8th century",0.07,0.04,0.10,0.09,0.08,0.13,0.22,0.41,0.05,0.01,0.14,0.07,0.87,0.31,0.51,0.37,0.60,0.49
f739a7e4b8843131,"""
 I was blocked for this offensive remark, but not for it was written in non-English. I promise that I won""""t insult other members, and also I request you to oversite this comment. What about communicating in foreign languages - I wrote, because English isn""""t my native language and I write bad enough in English, although I can to read. (But in articles, unlike on talk pages, I wrote in English.) Nevertheless, I'll try to write in English both in articles and on talk pages, although as a whole I take part in English Wikipedia only occasionally.   """,0.22,0.10,0.31,0.19,0.14,0.22,0.30,0.47,0.23,0.07,0.37,0.40,0.03,0.03,0.57,0.00,0.44,0.46
652b4f442d7bef4a,"Improving this Article==
In the interests of journalistic fairness and balance, I am improving this article by adding three concise and well-referenced paragraphs and a few sentences, without deleting anything. This is a second attempt to make this improvement. Yesterday someone by the user name of Antelan deleted this edit. Such immature misconduct will not be tolerated. This discussion page has the purpose of allowing editors to respectfully discuss differing viewpoints, and to agree on a balanced article without sabotage. Otherwise, the help desk has advised me that other steps can be taken.   

==",0.19,0.12,0.13,0.15,0.09,0.13,0.28,0.39,0.18,0.09,0.62,0.00,0.36,0.04,0.73,0.01,0.64,0.39
4f9a0eec6d006aa4,"another pic 

Someone who is good at capturing pics should include the map on this page: [].  Do it soon, since the EQs start expiring off the map after 7 days. 68.73.94.131",0.07,0.09,0.10,0.06,0.08,0.19,0.27,0.42,0.10,0.07,0.06,0.13,0.72,0.11,0.57,0.39,0.80,0.31
f1fd6839da667fae,"southern United States, probably edits at wikipedia between banjo sessions.",0.15,0.07,0.24,0.14,0.10,0.14,0.33,0.35,0.18,0.12,0.24,0.28,0.30,0.20,0.65,0.12,0.18,0.76
6eb1034c5dff75e2,"""I never said you are a creationist. However, your claim that the """"religious dimension"""" of the article needs to be made more explicit does seem somewhat suspicious. Either you did not read the article, or you are somewhat of a denialist. Which is it? Either looks very bad, frankly. And so, at this point, I believe I will let the commentary above stand. Thanks awfully, anyway. 

""",0.27,0.06,0.31,0.24,0.13,0.09,0.13,0.14,0.24,0.05,0.66,0.97,0.09,0.30,0.51,0.01,0.02,0.35
75b8bfd706941f68,"This has gone too far...
Look at .  He's trying to provoke a response from Armenian editors.",0.11,0.02,0.16,0.08,0.04,0.09,0.21,0.31,0.10,0.01,0.87,0.35,0.26,0.31,0.81,0.06,0.04,0.73
f4f233c97068db62,"2011 Atlantic hurricane season 

Please be more careful with edits like this: . That does not seem to be vandalism at all.",0.21,0.06,0.26,0.16,0.11,0.15,0.42,0.36,0.06,0.01,0.63,0.11,0.32,0.21,0.56,0.05,0.19,0.69
8abf6899258c7deb,It looked much better before editors unhappy with the AfD vote decided to hack it to pieces.,0.21,0.04,0.10,0.13,0.08,0.10,0.21,0.25,0.24,0.05,0.80,0.03,0.26,0.46,0.75,0.08,0.04,0.69
770cd3788e697ea4,"""

Some things I'd like to mention. The reason Japan isn't listed as a potential superpower is because they lack the ability to project military power throughout the world, which is one of the key aspects of being a superpower. They have no nuclear arsenal, and according to their own constitution they're not allowed to use their military for anything other than defending their own country. There is far more to being a superpower than having a strong economy, but even then, their economy has been seeing stagnation as of late whereas India, China and Russia have been seeing economic growth of 8%-11% over the past few years.

As for Russia and India being failed states, that's not true either. Just look at this list. Neither country is listed. 

And perhaps you saw those other links I posted about poverty and education. Russia has far less poverty, and is far better educated than China. You grouping Russia in with India in terms of poverty and education just makes no sense at all when you look at real world statistics and real facts.

So I hope you didn't take my reverts the wrong way, but as I've shown you, your edits do not reflect """"common sense"""" as you put it, and they do not reflect the real world. Please, in the future, just use the discussion page before making controversial changes based on your point of view, and we can avoid this whole mess. Force is usually not the best way to get what you want here on wikipedia.   """,0.17,0.08,0.32,0.23,0.14,0.19,0.32,0.49,0.14,0.04,0.73,0.68,0.22,0.16,0.25,0.00,0.32,0.08
086add10ca03247b,"}}
{{WikiProject Correction and Detention Facilities |class=stub",0.23,0.16,0.33,0.21,0.13,0.18,0.41,0.40,0.03,0.01,0.02,0.02,0.68,0.07,0.77,0.01,0.30,0.58
7250fca526dd8083,"I'm not the one making those changes, but I would like to point out that you're talking to an AOL proxy page, they'll probably never see this question, so you're better off directing them to the article talk page, if you want to communicate",0.19,0.08,0.10,0.20,0.10,0.15,0.21,0.39,0.09,0.03,0.27,0.37,0.66,0.26,0.39,0.08,0.40,0.59
bd77458dba33e4d7,Sure but why would you go into the games industry if you didn't like video games? 208.106.104.40,0.11,0.05,0.09,0.07,0.06,0.13,0.21,0.38,0.03,0.01,0.09,0.35,0.68,0.16,0.61,0.17,0.53,0.80
ec04f598d723906a,"Hi Krzysztof 

Hi Kryzstof, greetings to you and thank you for your invitation to feel free to ask you about any clarifications about Wikipedia. I would like to ask you how can I (or some administrator) change back the wrong presentation of the South Slavic languages and dialects division, placed in the chart, which is placed in the right side of the articles about Serbian, Croatian, Bosnian, Bunjevac and Serbo-Croatian language? 
In the chart named 'Chart of South Slavic languages and dialects' someone has changed the basically known fact that the politically created standards of the SerboCroatian language, such as Croatian, Serbian, Bosnian, Bunjevac, etc., they all belong to the Central South Slavic languages, and they don't belong in the same group with Slovenian language (which is Western group of South Slavic Languages). Please if you can, help me correct back this factual state of the things in this chart, because like it is now - it gives a wrong information to the readers. It should be like it was before,-showing: Serbian, Croatian, Bunjevac, and Bosnian in the SAME group of dialects, and that group is CENTRAL South Slavic Diasystem. Thanks;

As for the one who is complaining about me above, please don't have in mind that he is the one who started first with the vanalism, calling me names and erasing my edits on some 'talk' pages. I know that it's not of your business, just to let you know. 
Best Regards, 24.86.116.250",0.10,0.08,0.29,0.17,0.14,0.14,0.28,0.49,0.06,0.03,0.03,0.01,0.68,0.03,0.86,0.01,0.96,0.18
927b02023b1d0db4,"""Well, in this case, Mister Late- er...Lindelof is seemingly holding everything up. That's more common at Marvel than DC, but by no means a good thing. The """"rumor"""" is likely true and indicates that Lindelof is to blame, rather than anyone else. ; Talk to the Ace. See what I've edited.   

""",0.12,0.04,0.15,0.11,0.07,0.07,0.19,0.24,0.06,0.01,0.44,0.37,0.60,0.30,0.49,0.59,0.12,0.59
3eb380d4bfc0691a,"Jessica Lange - Frances - New York Film Critics Circle Award 2nd Place IMDB.com - http://www.imdb.com/name/nm0001448/awards

National Society of Film Critics Award 2nd Place IMDB.com - http://www.imdb.com/name/nm0001448/awards",0.07,0.02,0.08,0.06,0.04,0.08,0.12,0.34,0.02,0.02,0.14,0.12,0.72,0.32,0.65,0.21,0.83,0.68
